candidate,gene_1,gene_2,effect,pathway_relevance,uncertainty,priority,experiment_priority_0_10
CEBPE_HOXA13,CEBPE,HOXA13,0.39372802,0.14285714285714285,0.01265129167586565,0.055544154388655065,0.874123335121802
TGFBR2_ZBTB10,TGFBR2,ZBTB10,0.3929349,0.14285714285714285,0.011136782355606556,0.05551529377034399,0.8736691425931835
FOXA3_SLC4A1,FOXA3,SLC4A1,0.19595891,0.2857142857142857,0.008549867197871208,0.055513626543265464,0.8736429046909178
FOSB_ZBTB10,FOSB,ZBTB10,0.39053503,0.14285714285714285,0.0052744136191904545,0.05549799871242644,0.873396962489365
ELMSAN1_MAPK1,ELMSAN1,MAPK1,0.13014069,0.42857142857142855,0.005304297432303429,0.055480298280126746,0.8731184028266031
BCORL1_ZBTB25,BCORL1,ZBTB25,0.19587113,0.2857142857142857,0.008969324640929699,0.05546569011379223,0.8728885075438882
ELMSAN1_HOXC13,ELMSAN1,HOXC13,0.130039,0.42857142857142855,0.00512088555842638,0.05544706470067457,0.8725953910420416
COL2A1_ZC3HAV1,COL2A1,ZC3HAV1,0.39264518,0.14285714285714285,0.011720024980604649,0.05544238249578972,0.8725217050782401
ARRDC3_ZBTB10,ARRDC3,ZBTB10,0.3909312,0.14285714285714285,0.0076917181722819805,0.05542102978099426,0.8721856678034566
FOXA3_GLB1L2,FOXA3,GLB1L2,0.1948613,0.2857142857142857,0.004819514695554972,0.05540761727118733,0.871974589105188
SLC4A1_ZBTB10,SLC4A1,ZBTB10,0.39144695,0.14285714285714285,0.00946845207363367,0.055396473722291124,0.8717992180650947
CEBPB_TBX2,CEBPB,TBX2,0.39608404,0.14285714285714285,0.021898619830608368,0.05537088831054236,0.8713965689349666
ARID1A_TBX2,ARID1A,TBX2,0.39446133,0.14285714285714285,0.0180195402354002,0.05535416254814938,0.8711333480908232
MIDN_TBX3,MIDN,TBX3,0.39481202,0.14285714285714285,0.01940084435045719,0.05532830105438499,0.8707263541338648
FOXA3_MAP2K6,FOXA3,MAP2K6,0.19439934,0.2857142857142857,0.004748604726046324,0.055280165470953664,0.8699688228114396
CDKN1C_TBX3,CDKN1C,TBX3,0.39360717,0.14285714285714285,0.018606511875987053,0.055202470209565424,0.868746097544391
FOXA3_FOXO4,FOXA3,FOXO4,0.19399768,0.2857142857142857,0.0047025661915540695,0.055168475489722354,0.8682111073512228
CEBPB_ZNF318,CEBPB,ZNF318,0.39085627,0.14285714285714285,0.012179084122180939,0.05516475326112885,0.8681525289660075
CKS1B_HOXA13,CKS1B,HOXA13,0.39301002,0.14285714285714285,0.017818335443735123,0.05516140420434557,0.8680998233533803
ARRDC3_NCL,ARRDC3,NCL,0.1298664,0.42857142857142855,0.009550145827233791,0.05513052671103126,0.8676138903558726
FOXA3_PTPN13,FOXA3,PTPN13,0.19381653,0.2857142857142857,0.004762119613587856,0.05511369278099211,0.8673489672288399
COL2A1_FOSB,COL2A1,FOSB,0.3871416,0.14285714285714285,0.00372058036737144,0.05510093331358059,0.8671481657524128
COL2A1_NCL,COL2A1,NCL,0.38919932,0.14285714285714285,0.009725255891680717,0.055064387102285624,0.8665730215908924
ARID1A_PTPN12,ARID1A,PTPN12,0.39103734,0.14285714285714285,0.0147748664021492,0.055049134243506236,0.8663329804932625
CDKN1B_SPI1,CDKN1B,SPI1,0.19404653,0.2857142857142857,0.008238513953983784,0.05498883858522883,0.8653840806047518
CBFA2T3_OSR2,CBFA2T3,OSR2,0.39038903,0.14285714285714285,0.014213667251169682,0.05498827569108762,0.8653752220865252
NCL_ZNF318,NCL,ZNF318,0.12953219,0.42857142857142855,0.010152745991945267,0.054955842226151075,0.8648648020638976
IER5L_TBX3,IER5L,TBX3,0.3915554,0.14285714285714285,0.018095578998327255,0.05494227328241627,0.8646512614945598
NIT1_OSR2,NIT1,OSR2,0.39090517,0.14285714285714285,0.017256690189242363,0.0548962680571306,0.8639272565762679
FOXA3_HOXC13,FOXA3,HOXC13,0.192989,0.2857142857142857,0.004840225912630558,0.05487411307838166,0.8635785937128807
CITED1_SET,CITED1,SET,0.39128453,0.14285714285714285,0.01890784688293934,0.054860495493352326,0.8633642876536173
NCL_ZBTB10,NCL,ZBTB10,0.38797623,0.14285714285714285,0.010716265067458153,0.054837522175415127,0.8630027462184277
BCORL1_CDKN1B,BCORL1,CDKN1B,0.19345722,0.2857142857142857,0.008946266025304794,0.05478338356950626,0.8621507426317897
ARID1A_CITED1,ARID1A,CITED1,0.38972518,0.14285714285714285,0.017351021990180016,0.05472548244778924,0.8612395266419228
CEBPB_UBASH3B,CEBPB,UBASH3B,0.38844794,0.14285714285714285,0.01432623527944088,0.05470879188271692,0.8609768597138426
CITED1_FOXL2,CITED1,FOXL2,0.38800344,0.14285714285714285,0.013226522132754326,0.05470549917737089,0.860925040929124
CEBPB_ZC3HAV1,CEBPB,ZC3HAV1,0.38825843,0.14285714285714285,0.013906722888350487,0.05470472615856058,0.8609128755844891
ARRDC3_COL2A1,ARRDC3,COL2A1,0.3851737,0.14285714285714285,0.006365073379129171,0.05467679365346798,0.8604732891909508
FOXL2_SNAI1,FOXL2,SNAI1,0.38818768,0.14285714285714285,0.014910860918462276,0.054640643347713666,0.8599043755729574
CDKN1C_CSRNP1,CDKN1C,CSRNP1,0.19255479,0.2857142857142857,0.010965176858007908,0.05441894006952326,0.8564153313868995
PTPN9_TBX2,PTPN9,TBX2,0.385427,0.14285714285714285,0.011840738356113434,0.05441666622705459,0.8563795469054517
HOXB9_SAMD1,HOXB9,SAMD1,0.38608068,0.14285714285714285,0.013620473444461823,0.05441324896990417,0.8563257679929781
CKS1B_SGK1,CKS1B,SGK1,0.3859256,0.14285714285714285,0.013535776175558567,0.05439593606907668,0.8560533070872621
BAK1_COL2A1,BAK1,COL2A1,0.38365424,0.14285714285714285,0.00768479285761714,0.05438977396685185,0.8559563313135301
BAK1_RREB1,BAK1,RREB1,0.12789741,0.42857142857142855,0.007934563793241978,0.05438168147268017,0.8558289760936575
FOXA3_MAP4K3,FOXA3,MAP4K3,0.19110514,0.2857142857142857,0.0047535221092402935,0.05434314785539962,0.8552225552304306
DLX2_FOXA3,DLX2,FOXA3,0.19172496,0.2857142857142857,0.008817517198622227,0.05429976971398401,0.8545398939123684
COL2A1_LYL1,COL2A1,LYL1,0.3848093,0.14285714285714285,0.013772565871477127,0.05422592493437074,0.8533777654085261
FOXA1_PRTG,FOXA1,PRTG,0.19146432,0.2857142857142857,0.008852474391460419,0.05422407415080008,0.8533486387952005
FOXA3_HNF4A,FOXA3,HNF4A,0.38310975,0.14285714285714285,0.010557997040450573,0.0541581623342862,0.8523113548990067
HOXB9_TBX3,HOXB9,TBX3,0.38633224,0.14285714285714285,0.019087674096226692,0.05415659705117703,0.8522867213348295
IGDCC3_TBX3,IGDCC3,TBX3,0.38528976,0.14285714285714285,0.018727485090494156,0.05402955635236961,0.8502874247290931
FOXL2_PTPN1,FOXL2,PTPN1,0.38230976,0.14285714285714285,0.01188153401017189,0.05397438220270087,0.8494191243246352
COL2A1_SPI1,COL2A1,SPI1,0.3807742,0.14285714285714285,0.008230105973780155,0.05395228128784753,0.8490713122890845
CBFA2T3_RREB1,CBFA2T3,RREB1,0.1905889,0.2857142857142857,0.010532824322581291,0.05388639730307454,0.8480344663935129
STIL_UBASH3B,STIL,UBASH3B,0.18955398,0.2857142857142857,0.006630288437008858,0.05380155901932965,0.8466993281715105
CEBPB_TMSB4X,CEBPB,TMSB4X,0.3835335,0.14285714285714285,0.01956520415842533,0.053739084915978425,0.845716145113254
KMT2A_MEIS1,KMT2A,MEIS1,0.18963711,0.2857142857142857,0.008899996057152748,0.053704065355018815,0.8451650265345765
SPI1_ZBTB10,SPI1,ZBTB10,0.37964633,0.14285714285714285,0.010140870697796345,0.05369071950891043,0.8449549969529098
COL2A1_KIF2C,COL2A1,KIF2C,0.37948215,0.14285714285714285,0.00970426481217146,0.053690706887810837,0.8449547983289898
FOXA3_RHOXF2,FOXA3,RHOXF2,0.18891531,0.2857142857142857,0.005562449339777231,0.053677226657501236,0.8447426538827175
BPGM_ETS2,BPGM,ETS2,0.19004042,0.2857142857142857,0.011574024334549904,0.053676016610746405,0.844723610832794
ARID1A_CDKN1C,ARID1A,CDKN1C,0.3815294,0.14285714285714285,0.015525261871516705,0.05367094323874435,0.8446437688961661
COL2A1_TBX2,COL2A1,TBX2,0.38256067,0.14285714285714285,0.0195478368550539,0.05360368818787761,0.843585345916926
ARID1A_CBL,ARID1A,CBL,0.38003558,0.14285714285714285,0.013833016157150269,0.05355003848168953,0.842741036365046
HK2_KIF2C,HK2,KIF2C,0.18913122,0.2857142857142857,0.010081951506435871,0.053498124563813594,0.8419240436943967
LYL1_MEIS1,LYL1,MEIS1,0.18922545,0.2857142857142857,0.01060206163674593,0.053497233365356306,0.8419100185035134
BAK1_HOXA13,BAK1,HOXA13,0.37784466,0.14285714285714285,0.009770121425390244,0.05345554164925928,0.8412538972190543
CEBPB_CKS1B,CEBPB,CKS1B,0.38137278,0.14285714285714285,0.019474364817142487,0.05344109429178767,0.8410265326577288
IER5L_TBX2,IER5L,TBX2,0.37952578,0.14285714285714285,0.014628646895289421,0.05343626836691496,0.8409505849078492
IGDCC3_TBX2,IGDCC3,TBX2,0.37987253,0.14285714285714285,0.015695402398705482,0.05342891604843266,0.8408348781656481
FOXA1_MIDN,FOXA1,MIDN,0.37776956,0.14285714285714285,0.010129169560968876,0.05342591974591588,0.840787724005542
ARID1A_ZBTB25,ARID1A,ZBTB25,0.37890056,0.14285714285714285,0.014333647675812244,0.05336375386155034,0.8398093915280651
FOXL2_TBX3,FOXL2,TBX3,0.3795406,0.14285714285714285,0.01801203191280365,0.05326075029905948,0.8381883781457402
ARID1A_HNF4A,ARID1A,HNF4A,0.37908015,0.14285714285714285,0.01719633862376213,0.0532387943151968,0.8378428469543635
RUNX1T1_SLC38A2,RUNX1T1,SLC38A2,0.12532803,0.42857142857142855,0.008916765451431274,0.053237310034240135,0.837819488157486
ARID1A_UBASH3B,ARID1A,UBASH3B,0.37734222,0.14285714285714285,0.013795319944620132,0.0531725003625424,0.8367995492098846
AHR_TBX3,AHR,TBX3,0.3792684,0.14285714285714285,0.019326165318489075,0.05315393929915491,0.836507445408679
NCL_UBASH3A,NCL,UBASH3A,0.1251999,0.42857142857142855,0.010013355873525143,0.05312513868512213,0.8360541971943712
ELMSAN1_FOSB,ELMSAN1,FOSB,0.124603294,0.42857142857142855,0.005399240180850029,0.05311463298345468,0.8358888642429486
RREB1_RUNX1T1,RREB1,RUNX1T1,0.12509726,0.42857142857142855,0.009404351934790611,0.053113612274405864,0.8358728008856474
CEBPB_CSRNP1,CEBPB,CSRNP1,0.37663388,0.14285714285714285,0.013060249388217926,0.0531111949095441,0.8358347577277593
CBFA2T3_PRTG,CBFA2T3,PRTG,0.187339,0.2857142857142857,0.008875380270183086,0.05305454727594939,0.8349432684441511
CLDN6_LHX1,CLDN6,LHX1,0.37796742,0.14285714285714285,0.018879760056734085,0.05299481591136307,0.8340032490992129
ELMSAN1_IRF1,ELMSAN1,IRF1,0.12428387,0.42857142857142855,0.005217259284108877,0.05298806433430438,0.8338969964949409
PTPN9_TBX3,PTPN9,TBX3,0.37626716,0.14285714285714285,0.015008083544671535,0.052957659162051744,0.8334184966263777
FOXA3_IRF1,FOXA3,IRF1,0.18630025,0.2857142857142857,0.005174948833882809,0.05295460488850878,0.8333704301501638
CITED1_IGDCC3,CITED1,IGDCC3,0.37611002,0.14285714285714285,0.015305479057133198,0.0529200359691503,0.8328264035210111
CBL_CEBPB,CBL,CEBPB,0.37586868,0.14285714285714285,0.014963838271796703,0.05290388033260337,0.8325721550036855
COL2A1_RREB1,COL2A1,RREB1,0.37378332,0.14285714285714285,0.009489812888205051,0.05289564737361284,0.8324425892257935
MIDN_SAMD1,MIDN,SAMD1,0.3746035,0.14285714285714285,0.012136670760810375,0.05287308391737951,0.8320874979685471
LHX1_SNAI1,LHX1,SNAI1,0.37592632,0.14285714285714285,0.016217056661844254,0.052846740807706814,0.8316729246054629
HNF4A_SNAI1,HNF4A,SNAI1,0.37542015,0.14285714285714285,0.015171419829130173,0.05282994517097854,0.8314086041174835
COL2A1_CSRNP1,COL2A1,CSRNP1,0.3739319,0.14285714285714285,0.011202692054212093,0.052827039878385065,0.8313628822214664
CEBPE_COL2A1,CEBPE,COL2A1,0.37349153,0.14285714285714285,0.01038457453250885,0.05280754831436815,0.8310561347134212
ELMSAN1_FEV,ELMSAN1,FEV,0.12433058,0.42857142857142855,0.009127571247518063,0.052802575119768,0.8309778693136155
GLB1L2_POU3F2,GLB1L2,POU3F2,0.18591855,0.2857142857142857,0.006245808210223913,0.052789871633096806,0.8307779488312728
FOXL2_ZC3HAV1,FOXL2,ZC3HAV1,0.18680513,0.2857142857142857,0.011053929105401039,0.052789364126062305,0.8307699619648511
CEBPB_ZBTB25,CEBPB,ZBTB25,0.37522775,0.14285714285714285,0.015595616772770882,0.05278081483146064,0.8306354178711947
POU3F2_RHOXF2,POU3F2,RHOXF2,0.18582444,0.2857142857142857,0.006790423300117254,0.05273460653607146,0.8299082171473658
BCL2L11_POU3F2,BCL2L11,POU3F2,0.18575932,0.2857142857142857,0.00646327855065465,0.052733261912273684,0.829887056198
ETS2_FOXL2,ETS2,FOXL2,0.37349042,0.14285714285714285,0.012857425957918167,0.05267846524272152,0.8290246963678845
POU3F2_SLC4A1,POU3F2,SLC4A1,0.18572526,0.2857142857142857,0.008952089585363865,0.05259353703078966,0.8276881429055643
ARID1A_CDKN1B,ARID1A,CDKN1B,0.3728527,0.14285714285714285,0.013933920301496983,0.05253268699330384,0.8267305185021533
CDKN1C_HOXB9,CDKN1C,HOXB9,0.37248617,0.14285714285714285,0.01354479044675827,0.052501192930212284,0.8262348822687976
HK2_HNF4A,HK2,HNF4A,0.37085402,0.14285714285714285,0.009779930114746094,0.052466031608713486,0.8256815327407669
MIDN_SET,MIDN,SET,0.37423486,0.14285714285714285,0.019260253757238388,0.05245188554227001,0.8254589097318378
EGR1_ZBTB10,EGR1,ZBTB10,0.37199858,0.14285714285714285,0.013446982018649578,0.052437527554164254,0.825232951616411
HNF4A_OSR2,HNF4A,OSR2,0.37304223,0.14285714285714285,0.01648087427020073,0.052427692342470904,0.8250781704672216
FOXA1_ISL2,FOXA1,ISL2,0.18482588,0.2857142857142857,0.00739904772490263,0.05241954026717023,0.8249498775923293
CDKN1A_COL2A1,CDKN1A,COL2A1,0.3702999,0.14285714285714285,0.009241996333003044,0.052415562073037124,0.8248872709623128
KIF2C_MAP2K3,KIF2C,MAP2K3,0.12326313,0.42857142857142855,0.009672057814896107,0.052321003133541474,0.8233991544095042
COL2A1_JUN,COL2A1,JUN,0.36963403,0.14285714285714285,0.009413703344762325,0.05231240825733686,0.8232638929776644
LHX1_NIT1,LHX1,NIT1,0.3717328,0.14285714285714285,0.016854222863912582,0.05222448281327806,0.8218801707255449
BCL2L11_FOXA3,BCL2L11,FOXA3,0.18350793,0.2857142857142857,0.005222660023719072,0.05215843258571606,0.8208407085924451
POU3F2_TBX3,POU3F2,TBX3,0.3706802,0.14285714285714285,0.015678701922297478,0.052136877576539314,0.8205014877200142
COL2A1_MAML2,COL2A1,MAML2,0.3678653,0.14285714285714285,0.008374630473554134,0.05211573486692653,0.8201687553912274
COL2A1_MAP2K3,COL2A1,MAP2K3,0.36891198,0.14285714285714285,0.011678418144583702,0.05209334380317999,0.8198163771520683
EGR1_MEIS1,EGR1,MEIS1,0.18415153,0.2857142857142857,0.010050548240542412,0.052091178035337186,0.8197822934896075
CEBPB_TGFBR2,CEBPB,TGFBR2,0.36937186,0.14285714285714285,0.013449632562696934,0.052067125045175834,0.8194037607671112
BCL2L11_MAP2K3,BCL2L11,MAP2K3,0.12200153,0.42857142857142855,0.004555190913379192,0.052049275075099585,0.8191228477611143
COL1A1_SET,COL1A1,SET,0.3730816,0.14285714285714285,0.024107838049530983,0.052042732895916204,0.8190198905453696
ARID1A_PTPN9,ARID1A,PTPN9,0.36909598,0.14285714285714285,0.014310391619801521,0.051984084693054496,0.818096917403576
CBFA2T3_EGR1,CBFA2T3,EGR1,0.1837672,0.2857142857142857,0.011683009564876556,0.051898582511626386,0.8167513311251864
CBFA2T3_UBASH3A,CBFA2T3,UBASH3A,0.18344525,0.2857142857142857,0.010285279713571072,0.05187933369234684,0.8164484038002322
ARID1A_MIDN,ARID1A,MIDN,0.36915806,0.14285714285714285,0.016991540789604187,0.05185575642223254,0.8160773576980418
MAP2K3_MAP4K3,MAP2K3,MAP4K3,0.1212803,0.42857142857142855,0.004093763418495655,0.05176535529798672,0.8146546745535367
HNF4A_SGK1,HNF4A,SGK1,0.36741987,0.14285714285714285,0.014041638001799583,0.05176173315323888,0.814597671232807
CDKN1C_CITED1,CDKN1C,CITED1,0.36673757,0.14285714285714285,0.013049249537289143,0.05171622413455791,0.8138814753409914
MAP4K3_POU3F2,MAP4K3,POU3F2,0.181879,0.2857142857142857,0.006029787473380566,0.05165396581415991,0.8129016881561045
RUNX1T1_SPI1,RUNX1T1,SPI1,0.09113021,0.5714285714285714,0.008335264399647713,0.0516439409259416,0.812743921982147
CEBPB_MAML2,CEBPB,MAML2,0.36566776,0.14285714285714285,0.012402456253767014,0.05159830575188121,0.8120257407263947
CELF2_MAP2K3,CELF2,MAP2K3,0.12105055,0.42857142857142855,0.005446407478302717,0.05159778523677927,0.8120175491461665
FOXO4_POU3F2,FOXO4,POU3F2,0.18158355,0.2857142857142857,0.006059376988559961,0.051568542063636744,0.8115573361801355
MAP2K6_POU3F2,MAP2K6,POU3F2,0.18154556,0.2857142857142857,0.00609186664223671,0.0515560859403083,0.8113613085659537
CDKN1C_MIDN,CDKN1C,MIDN,0.36540046,0.14285714285714285,0.013234621845185757,0.05151824174419622,0.8107657374336789
BCORL1_CEBPE,BCORL1,CEBPE,0.09094255,0.5714285714285714,0.010643552988767624,0.051419879346795275,0.8092177641534475
KIF18B_LYL1,KIF18B,LYL1,0.1814722,0.2857142857142857,0.009035591036081314,0.051384906195058595,0.8086673759375811
CITED1_OSR2,CITED1,OSR2,0.36501262,0.14285714285714285,0.01526258047670126,0.05136076165885324,0.808287402513823
FEV_ZNF318,FEV,ZNF318,0.1209406,0.42857142857142855,0.009450145997107029,0.0513464556331882,0.8080622621546927
LHX1_SET,LHX1,SET,0.36654744,0.14285714285714285,0.020135141909122467,0.05133037497590868,0.8078091936198154
MAP2K3_MAP7D1,MAP2K3,MAP7D1,0.12017183,0.42857142857142855,0.004166042432188988,0.051288542637130514,0.807150859292987
CBFA2T3_FOXO4,CBFA2T3,FOXO4,0.18053848,0.2857142857142857,0.006176919676363468,0.05126575711144841,0.8067922732289633
FOXF1_POU3F2,FOXF1,POU3F2,0.18033808,0.2857142857142857,0.0060935188084840775,0.05121309907404395,0.8059635700146722
SNAI1_TBX3,SNAI1,TBX3,0.3654835,0.14285714285714285,0.020233944058418274,0.0511764265639158,0.8053864382316192
CBFA2T3_KIF18B,CBFA2T3,KIF18B,0.18034078,0.2857142857142857,0.007312060333788395,0.051151911794172236,0.8050006382761811
FOXA3_TBX3,FOXA3,TBX3,0.36330438,0.14285714285714285,0.015099521726369858,0.051128607705986255,0.804633891360843
ARID1A_FOXL2,ARID1A,FOXL2,0.3635632,0.14285714285714285,0.01612686552107334,0.051113304015814924,0.8043930503067398
IER5L_SET,IER5L,SET,0.36410946,0.14285714285714285,0.01767735742032528,0.051112109618222414,0.8043742535347209
FOXA1_HNF4A,FOXA1,HNF4A,0.36148664,0.14285714285714285,0.010808847844600677,0.05108873867604663,0.804006454508082
CBFA2T3_TSC22D1,CBFA2T3,TSC22D1,0.18031672,0.2857142857142857,0.008666384033858776,0.051076414018917236,0.8038124958365934
FOSB_FOXA3,FOSB,FOXA3,0.17970262,0.2857142857142857,0.005392607767134905,0.05106821619174261,0.8036834829438865
COL2A1_EGR1,COL2A1,EGR1,0.3618631,0.14285714285714285,0.012428251095116138,0.05106014124214502,0.8035564038308659
CBFA2T3_PTPN13,CBFA2T3,PTPN13,0.17971475,0.2857142857142857,0.00608212361112237,0.05103666135233426,0.8031868902463031
EGR1_KIF2C,EGR1,KIF2C,0.18087691,0.2857142857142857,0.01276134792715311,0.05102793214291902,0.8030495147523197
TBX3_UBASH3A,TBX3,UBASH3A,0.36205536,0.14285714285714285,0.013915637508034706,0.05101232543803449,0.8028039050194129
POU3F2_PTPN13,POU3F2,PTPN13,0.17957687,0.2857142857142857,0.006024825852364302,0.05100040963619891,0.8026163806875402
CBFA2T3_GLB1L2,CBFA2T3,GLB1L2,0.17961629,0.2857142857142857,0.006289259530603886,0.05099819833810263,0.802581580495006
CBFA2T3_MAP2K6,CBFA2T3,MAP2K6,0.17937368,0.2857142857142857,0.0061243800446391106,0.05093766169981012,0.8016288881956322
CBFA2T3_KIF2C,CBFA2T3,KIF2C,0.18020152,0.2857142857142857,0.011455627158284187,0.05090302126865374,0.801083736153158
